,account,is_momentum,is_reverse,is_institution,age,open_time
5860,569556772614,0,0,0,40.0,100.0
5861,569556772616,0,0,0,37.0,100.0
5862,569556772619,0,1,0,40.0,96.0
5863,569556772621,0,0,0,49.0,93.0
5864,569556772721,0,0,0,46.0,68.0
5865,569556772814,0,0,0,33.0,67.0
5866,569556772823,0,0,0,51.0,48.0
5867,569556773015,0,0,0,26.0,46.0
5868,569556773016,0,0,0,46.0,45.0
5869,569556773017,1,0,0,46.0,45.0
5870,569556773423,0,0,0,45.0,199.0
5871,569654682516,0,0,0,61.0,1620.0
5872,569654682523,0,0,0,45.0,1594.0
5873,569654682614,0,0,0,44.0,524.0
5874,569654682615,0,0,0,37.0,527.0
5875,569654682617,0,0,0,47.0,1546.0
5876,569654682620,0,0,0,50.0,417.0
5877,569654682622,0,1,0,41.0,1578.0
5878,569654682623,0,0,0,39.0,398.0
5879,569654682822,0,0,0,39.0,1628.0
5880,569654683417,0,0,0,37.0,600.0
5881,569654692517,0,1,0,36.0,2323.0
5882,569654692518,0,1,0,30.0,2047.0
5883,569654692522,1,0,0,48.0,2288.0
5884,569654692523,0,0,0,56.0,2061.0
5885,569654692617,0,1,0,34.0,2357.0
5886,569654692714,0,1,0,31.0,2349.0
5887,569654692814,0,0,0,47.0,2013.0
5888,569654692817,0,0,0,39.0,1700.0
5889,569654693019,0,0,0,38.0,1950.0
5890,569654693020,0,0,0,49.0,1979.0
5891,569654693021,0,0,0,43.0,1949.0
5892,569654693116,1,0,0,60.0,1704.0
5893,569654693117,0,0,0,45.0,1937.0
5894,569654693216,0,0,0,49.0,1907.0
5895,569654693219,0,0,0,34.0,2362.0
5896,569654693315,0,0,0,42.0,1845.0
5897,569654693321,0,0,0,54.0,1770.0
5898,569654693423,0,0,0,47.0,1699.0
5899,569654702522,0,1,0,54.0,2277.0
5900,569654702619,0,1,0,55.0,2256.0
5901,569654702715,0,0,0,54.0,2239.0
5902,569654702718,0,1,0,54.0,572.0
5903,569654703222,0,1,0,52.0,1817.0
5904,569654712622,0,0,0,41.0,2237.0
5905,569654712814,0,0,0,27.0,2161.0
5906,569654712820,0,1,0,45.0,2070.0
5907,569654712822,0,1,0,49.0,2230.0
5908,569654713120,0,0,0,32.0,2011.0
5909,569654713122,0,1,0,56.0,1766.0
5910,569654733014,0,0,0,31.0,1710.0
5911,569654733322,0,0,0,29.0,1616.0
5912,569654742722,0,0,0,35.0,1570.0
5913,569654742817,0,0,0,49.0,1598.0
5914,569654743221,0,0,0,57.0,1595.0
5915,569654752716,0,1,0,55.0,1964.0
5916,569654752817,0,0,0,54.0,1964.0
5917,569654752917,0,0,0,55.0,1500.0
5918,569654753120,0,0,1,,
5919,569654753215,1,0,0,49.0,1602.0
5920,569654753322,0,0,0,56.0,1753.0
5921,569654762514,0,0,0,39.0,1672.0
5922,569654762615,0,0,0,28.0,1643.0
5923,569654762622,0,0,0,50.0,1963.0
5924,569654762822,0,0,0,42.0,1616.0
5925,569654763016,0,0,0,43.0,614.0
5926,569654763120,0,1,0,31.0,1636.0
5927,569654763320,0,1,0,27.0,1775.0
5928,569654763321,0,0,0,54.0,1507.0
5929,569654763322,0,0,0,38.0,2270.0
5930,569654772522,0,0,0,53.0,1544.0
5931,569654773422,0,0,0,48.0,1545.0
5932,569657763120,1,0,0,55.0,1621.0
5933,569754682714,0,0,0,60.0,3282.0
5934,569754682723,0,0,0,49.0,3539.0
5935,569754682819,0,1,0,40.0,3443.0
5936,569754682822,0,0,0,55.0,3495.0
5937,569754683214,1,0,0,51.0,1350.0
5938,569754683221,0,0,0,39.0,3574.0
5939,569754683314,0,0,0,47.0,3540.0
5940,569754683317,0,0,0,56.0,1348.0
5941,569754683414,0,0,0,48.0,1346.0
5942,569754683418,0,0,0,45.0,1223.0
5943,569754692515,0,0,0,40.0,3432.0
5944,569754692522,1,0,0,45.0,1712.0
5945,569754692523,0,0,0,69.0,1306.0
5946,569754692616,0,1,0,46.0,3534.0
5947,569754692617,0,0,0,44.0,2875.0
5948,569754692714,1,0,0,34.0,1306.0
5949,569754692814,0,0,0,44.0,1259.0
5950,569754692818,0,0,0,42.0,1251.0
5951,569754692821,0,0,0,51.0,1241.0
5952,569754692916,1,0,0,51.0,1252.0
5953,569754693014,0,1,0,38.0,1224.0
5954,569754693015,0,0,0,29.0,1224.0
5955,569754693114,0,0,0,40.0,1270.0
5956,569754693115,0,0,0,38.0,1270.0
5957,569754693117,0,0,0,46.0,1340.0
5958,569754693120,0,0,0,36.0,3544.0
5959,569754693414,0,0,0,44.0,1129.0
5960,569754693415,0,0,0,49.0,2342.0
5961,569754693423,0,0,0,49.0,3544.0
5962,569754702515,0,0,0,37.0,3225.0
5963,569754702519,0,0,0,33.0,1010.0
5964,569754702523,0,1,0,44.0,2732.0
5965,569754702616,0,1,0,43.0,1164.0
5966,569754702621,0,0,0,34.0,3310.0
5967,569754702716,0,0,0,46.0,3539.0
5968,569754702721,0,0,0,65.0,2568.0
5969,569754702823,1,0,0,39.0,3442.0
5970,569754703019,0,0,0,43.0,1488.0
5971,569754703122,0,0,0,49.0,3631.0
5972,569754703320,0,0,0,49.0,3397.0
5973,569754712514,0,0,0,50.0,2806.0
5974,569754712517,0,0,0,44.0,3148.0
5975,569754712722,0,0,0,67.0,3484.0
5976,569754712814,0,0,0,33.0,2426.0
5977,569754712823,0,0,0,58.0,2634.0
5978,569754713019,0,0,0,59.0,2431.0
5979,569754713022,0,1,0,55.0,3637.0
5980,569754722519,0,0,0,42.0,3335.0
5981,569754722619,0,0,0,45.0,3275.0
5982,569754722716,0,0,0,37.0,1699.0
5983,569754722819,0,0,0,37.0,1174.0
5984,569754722918,0,0,0,49.0,3632.0
5985,569754732521,0,0,0,39.0,1700.0
5986,569754732523,0,0,0,34.0,3356.0
5987,569754732619,0,0,0,43.0,2700.0
5988,569754732620,0,0,0,38.0,2588.0
5989,569754732715,0,0,0,44.0,1171.0
5990,569754732718,0,0,0,45.0,3237.0
5991,569754732920,0,0,0,34.0,1172.0
5992,569754733016,0,0,0,39.0,1082.0
5993,569754733414,1,0,0,34.0,2364.0
5994,569754733415,0,0,0,52.0,2088.0
5995,569754742514,0,1,0,57.0,2826.0
5996,569754742515,0,0,0,30.0,3337.0
5997,569754742520,1,0,0,54.0,3125.0
5998,569754742521,0,0,0,30.0,2992.0
5999,569754742816,1,0,0,27.0,494.0
6000,569754742817,0,0,0,35.0,465.0
6001,569754742821,0,0,0,31.0,426.0
6002,569754743020,0,1,0,55.0,1035.0
6003,569754743115,0,0,0,42.0,3230.0
6004,569754743120,0,0,0,55.0,3509.0
6005,569754743321,0,0,0,26.0,426.0
6006,569754743323,0,1,0,45.0,3105.0
6007,569754743414,1,0,0,44.0,411.0
6008,569754752514,1,0,0,38.0,3296.0
6009,569754752520,0,1,0,33.0,1633.0
6010,569754752615,0,0,0,59.0,3209.0
6011,569754752819,0,0,0,50.0,2854.0
6012,569754752820,1,0,0,43.0,2855.0
6013,569754753021,0,0,0,30.0,2813.0
6014,569754753114,0,0,0,43.0,2855.0
6015,569754753122,0,0,0,32.0,655.0
6016,569754753215,0,0,0,40.0,3309.0
6017,569754753315,0,0,0,41.0,352.0
6018,569754753316,0,1,0,34.0,347.0
6019,569754753321,0,0,0,32.0,331.0
6020,569754753414,0,0,0,31.0,318.0
6021,569754753417,0,0,0,39.0,312.0
6022,569754753419,0,0,0,30.0,311.0
6023,569754753420,1,0,0,49.0,310.0
6024,569754753421,1,0,0,26.0,310.0
6025,569754762522,0,0,0,41.0,2978.0
6026,569754762816,0,0,0,58.0,2133.0
6027,569754762819,0,0,0,34.0,2211.0
6028,569754763015,0,0,0,46.0,3420.0
6029,569754763019,0,0,0,62.0,1110.0
6030,569754763117,0,0,0,32.0,2776.0
6031,569754763123,0,1,0,53.0,3124.0
6032,569754763217,0,0,0,29.0,290.0
6033,569754763219,0,0,0,34.0,289.0
6034,569754763220,0,0,0,34.0,285.0
6035,569754763223,1,0,0,30.0,1091.0
6036,569754763314,1,0,0,54.0,1105.0
6037,569754763316,1,0,0,58.0,3069.0
6038,569754763419,0,0,0,26.0,268.0
6039,569754763421,0,0,0,59.0,265.0
6040,569754772516,1,0,0,42.0,3504.0
6041,569754772517,0,0,0,33.0,255.0
6042,569754772616,0,0,0,34.0,2482.0
6043,569754772715,0,0,0,55.0,254.0
6044,569754772720,0,0,0,43.0,1579.0
6045,569754772721,0,0,0,51.0,3265.0
6046,569754772819,0,0,0,41.0,227.0
6047,569754772821,0,0,0,26.0,212.0
6048,569754773014,0,1,0,26.0,201.0
6049,569754773015,0,0,0,50.0,195.0
6050,569754773017,0,1,0,35.0,188.0
6051,569754773019,0,0,0,43.0,187.0
6052,569754773023,0,0,0,24.0,173.0
6053,569754773114,0,0,0,24.0,167.0
6054,569754773115,0,0,0,34.0,164.0
6055,569754773116,0,0,0,40.0,160.0
6056,569754773119,0,0,0,38.0,132.0
6057,569754773214,0,0,0,32.0,132.0
6058,569754773215,0,0,0,49.0,132.0
6059,569754773221,0,0,0,55.0,1482.0
6060,569754773223,1,0,0,47.0,117.0
6061,569754773315,0,0,0,45.0,74.0
6062,569754773316,0,0,0,26.0,73.0
6063,569754773415,0,0,0,34.0,1004.0
6064,569754773416,0,0,0,38.0,52.0
6065,569755682622,0,0,0,36.0,3366.0
6066,569755683022,0,0,0,49.0,3189.0
6067,569755683114,0,0,0,49.0,3191.0
6068,569755683320,1,0,0,47.0,2690.0
6069,569755692521,0,0,0,46.0,2474.0
6070,569755692621,0,0,0,31.0,3428.0
6071,569755692714,0,1,0,44.0,3420.0
6072,569755692814,0,0,0,55.0,2692.0
6073,569755692918,1,0,0,36.0,747.0
6074,569755693120,0,0,0,45.0,3587.0
6075,569755693323,0,0,0,42.0,3281.0
6076,569755693422,0,0,0,53.0,3197.0
6077,569755702520,0,0,0,40.0,3225.0
6078,569755702616,0,0,0,69.0,3337.0
6079,569755702722,1,0,0,59.0,2882.0
6080,569755702817,0,0,0,30.0,1031.0
6081,569755702916,0,0,0,32.0,2207.0
6082,569755703015,0,0,0,39.0,2551.0
6083,569755703216,0,0,0,47.0,2406.0
6084,569755703423,0,1,0,42.0,3163.0
6085,569755712618,1,0,0,61.0,3320.0
6086,569755712718,0,0,0,50.0,1608.0
6087,569755712823,0,0,0,44.0,2809.0
6088,569755713020,0,0,0,31.0,1775.0
6089,569755713317,0,0,0,56.0,2567.0
6090,569755723117,1,0,0,37.0,1907.0
6091,569755732620,0,0,0,50.0,3196.0
6092,569755732714,0,0,0,45.0,2699.0
6093,569755732723,0,0,0,-4190.0,2574.0
6094,569755732820,0,0,0,45.0,2575.0
6095,569755733114,0,0,0,29.0,1166.0
6096,569755733115,0,0,0,53.0,810.0
6097,569755733117,0,0,0,46.0,2288.0
6098,569755733214,0,0,0,31.0,1167.0
6099,569755733222,0,0,0,49.0,1402.0
6100,569755733319,0,0,0,54.0,1990.0
6101,569755733420,0,0,0,36.0,1168.0
6102,569755733422,0,0,0,30.0,1168.0
6103,569755742515,1,0,0,49.0,3413.0
6104,569755742718,0,0,0,48.0,1608.0
6105,569755742822,0,0,0,39.0,3272.0
6106,569755752614,0,0,0,51.0,3190.0
6107,569755753122,0,0,0,37.0,2889.0
6108,569755753214,0,0,0,38.0,3320.0
6109,569755753322,0,0,0,45.0,3280.0
6110,569755753423,0,0,0,53.0,3149.0
6111,569755762522,0,0,0,56.0,3177.0
6112,569755762616,0,0,0,55.0,2357.0
6113,569755762623,0,0,1,,
6114,569755762822,0,1,0,51.0,3309.0
6115,569755763123,1,0,0,41.0,3125.0
6116,569755763417,0,0,0,36.0,1508.0
6117,569755772520,0,0,0,43.0,3113.0
6118,569755772522,0,0,0,46.0,3177.0
6119,569755772622,0,1,0,47.0,3177.0
6120,569755772723,0,1,0,34.0,570.0
6121,569755773019,1,0,0,43.0,3113.0
6122,569755773222,0,0,0,38.0,3125.0
6123,569755773315,0,0,0,36.0,3229.0
6124,569756682514,0,0,0,34.0,3309.0
6125,569756682519,1,0,0,55.0,2979.0
6126,569756682523,1,0,0,64.0,3174.0
6127,569756682617,0,1,0,45.0,2469.0
6128,569756682816,0,0,0,43.0,2957.0
6129,569756683115,0,0,0,44.0,2957.0
6130,569756683214,1,0,0,49.0,2974.0
6131,569756692517,0,1,0,62.0,3230.0
6132,569756693323,0,0,0,44.0,2958.0
6133,569756702714,0,0,0,45.0,3215.0
6134,569756702717,1,0,0,30.0,2462.0
6135,569756702723,1,0,0,36.0,2018.0
6136,569756702815,0,0,0,54.0,2467.0
6137,569756703216,0,0,0,50.0,2834.0
6138,569756703217,0,0,0,32.0,2354.0
6139,569756703423,0,1,0,31.0,1886.0
6140,569756712720,0,0,0,38.0,1383.0
6141,569756713222,0,0,0,56.0,2778.0
6142,569756722616,1,0,0,35.0,1430.0
6143,569756722819,0,0,0,47.0,2455.0
6144,569756732521,0,0,0,34.0,1909.0
6145,569756732616,0,0,0,52.0,2635.0
6146,569756732617,0,1,0,48.0,2587.0
6147,569756732623,0,0,0,50.0,2587.0
6148,569756732714,0,0,0,37.0,2481.0
6149,569756742622,0,0,0,45.0,3275.0
6150,569756742720,1,0,0,30.0,671.0
6151,569756742822,0,0,0,55.0,2980.0
6152,569756742919,0,0,0,33.0,1703.0
6153,569756752614,0,1,0,37.0,2690.0
6154,569756752617,0,0,0,35.0,2501.0
6155,569756752822,0,0,0,61.0,2333.0
6156,569756762620,0,0,0,33.0,1608.0
6157,569756762715,0,1,0,32.0,2756.0
6158,569756773014,0,0,0,31.0,1714.0
6159,569756773214,0,0,0,47.0,2812.0
6160,569756773414,0,0,0,42.0,978.0
6161,569757682620,1,0,0,46.0,2756.0
6162,569757682820,1,0,0,46.0,2477.0
6163,569757692517,0,0,0,35.0,1612.0
6164,569757692619,1,0,0,30.0,1363.0
6165,569757693422,0,0,0,41.0,3302.0
6166,569757702922,0,0,0,48.0,2760.0
6167,569757703214,0,0,0,38.0,2809.0
6168,569757703217,0,0,0,44.0,2162.0
6169,569757712716,0,1,0,54.0,3329.0
6170,569757712815,0,1,0,43.0,2476.0
6171,569757712816,0,0,0,55.0,1620.0
6172,569757712822,0,0,0,38.0,2015.0
6173,569757713420,0,1,0,50.0,2421.0
6174,569757733423,0,0,0,50.0,2237.0
6175,569757742817,0,1,0,43.0,2396.0
6176,569757742823,0,1,0,32.0,1777.0
6177,569757743115,0,0,0,54.0,607.0
6178,569757743217,0,1,0,45.0,1945.0
6179,569757743423,0,0,0,52.0,1669.0
6180,569757762514,0,0,0,49.0,3330.0
6181,569757762719,1,0,0,59.0,1629.0
6182,569757762822,0,1,0,51.0,3322.0
6183,569757763119,0,1,0,51.0,3113.0
6184,569757773317,0,0,0,51.0,2217.0
6185,569758682522,0,1,0,47.0,3216.0
6186,569758683222,0,0,0,33.0,646.0
6187,569758683322,0,0,0,52.0,2148.0
6188,569758693322,0,0,0,52.0,2266.0
6189,569758703019,0,1,0,38.0,2749.0
6190,569758712715,1,0,0,33.0,1381.0
6191,569758712821,0,0,0,44.0,3323.0
6192,569758712822,0,0,0,37.0,3282.0
6193,569758712920,0,0,0,34.0,1768.0
6194,569758713121,1,0,0,28.0,1615.0
6195,569758722922,0,0,0,27.0,2411.0
6196,569758742722,0,0,0,48.0,2253.0
6197,569758763322,0,0,0,36.0,1676.0
6198,569758772617,0,0,0,44.0,2341.0
6199,569758773318,0,0,0,59.0,2181.0
6200,569759682615,1,0,0,46.0,2705.0
6201,569759682617,0,0,0,46.0,2634.0
6202,569759683115,1,0,0,40.0,2824.0
6203,569759692516,0,0,0,61.0,2804.0
6204,569759692517,0,0,0,42.0,2804.0
6205,569759693022,0,0,0,42.0,1571.0
6206,569759693320,0,1,1,,
6207,569759702621,0,0,0,48.0,2519.0
6208,569759703116,0,1,0,52.0,3268.0
6209,569759703414,0,0,0,36.0,1388.0
6210,569759712523,0,1,0,61.0,1585.0
6211,569759712622,0,0,0,52.0,3243.0
6212,569759712814,0,0,0,46.0,2440.0
6213,569759712823,1,0,0,51.0,2881.0
6214,569759713022,0,0,0,34.0,1970.0
6215,569759713422,0,0,0,47.0,1970.0
6216,569759722921,0,0,0,43.0,1388.0
6217,569759723121,0,0,0,44.0,1892.0
6218,569759732517,1,0,0,45.0,3351.0
6219,569759732614,1,0,0,63.0,2553.0
6220,569759732616,1,0,0,59.0,2552.0
6221,569759732717,1,0,0,37.0,2336.0
6222,569759733116,1,0,0,45.0,2782.0
6223,569759733214,0,0,0,83.0,2874.0
6224,569759733314,0,0,0,40.0,577.0
6225,569759733323,1,0,0,54.0,3336.0
6226,569759742517,0,0,0,31.0,1952.0
6227,569759742519,0,0,0,39.0,578.0
6228,569759742616,0,1,0,28.0,2572.0
6229,569759742623,0,0,0,39.0,1979.0
6230,569759742715,0,0,0,34.0,2651.0
6231,569759742716,1,0,0,52.0,2560.0
6232,569759743317,0,0,0,61.0,2274.0
6233,569759752621,0,0,0,36.0,1595.0
6234,569759753023,0,0,0,35.0,2825.0
6235,569759762614,0,0,0,48.0,1670.0
6236,569759762620,1,0,0,46.0,2139.0
6237,569759762621,0,0,0,37.0,1195.0
6238,569759762723,0,0,0,55.0,2480.0
6239,569759763420,0,0,0,56.0,2617.0
6240,569759773321,1,0,0,57.0,2672.0
6241,569759773322,0,0,0,44.0,2356.0
6242,569760682519,1,0,0,54.0,2964.0
6243,569760682614,0,0,0,39.0,2964.0
6244,569760682616,0,0,0,45.0,2963.0
6245,569760682619,0,0,0,49.0,2949.0
6246,569760682722,0,1,0,51.0,3216.0
6247,569760682814,0,0,0,49.0,2964.0
6248,569760683115,0,0,0,38.0,2953.0
6249,569760683122,0,0,0,32.0,2952.0
6250,569760683416,1,0,0,38.0,2930.0
6251,569760692623,1,0,0,60.0,2917.0
6252,569760693020,0,0,0,48.0,2917.0
6253,569760693314,0,0,0,50.0,2120.0
6254,569760693414,0,0,0,38.0,541.0
6255,569760693416,0,0,0,27.0,541.0
6256,569760693417,1,0,0,33.0,538.0
6257,569760693419,0,0,0,33.0,536.0
6258,569760702517,1,0,0,33.0,1559.0
6259,569760702614,0,0,0,61.0,1516.0
6260,569760712817,1,0,0,49.0,1637.0
6261,569760713216,0,0,0,49.0,2551.0
6262,569760732821,1,0,0,51.0,2361.0
6263,569760733019,1,0,0,50.0,2025.0
6264,569760733119,0,0,0,32.0,3351.0
6265,569760733120,0,0,0,46.0,1830.0
6266,569760733216,0,0,0,60.0,3195.0
6267,569760733222,0,0,0,45.0,2615.0
6268,569760742523,1,0,0,35.0,1084.0
6269,569760742722,0,0,0,51.0,2518.0
6270,569760742723,1,0,0,42.0,3135.0
6271,569760743115,1,0,0,51.0,2046.0
6272,569760743117,0,0,0,39.0,3327.0
6273,569760743119,0,1,0,46.0,2671.0
6274,569760743122,1,0,0,45.0,3439.0
6275,569760743123,0,1,0,51.0,3222.0
6276,569760743216,0,0,0,35.0,2817.0
6277,569760743417,1,0,0,46.0,601.0
6278,569760743419,0,0,0,47.0,601.0
6279,569760743423,0,0,0,42.0,3355.0
6280,569760752514,0,0,0,62.0,3002.0
6281,569760753214,1,0,0,35.0,1763.0
6282,569760753314,0,0,0,64.0,3209.0
6283,569760753322,0,0,0,51.0,3139.0
6284,569760753423,0,0,0,42.0,2350.0
6285,569760762517,0,0,0,52.0,3083.0
6286,569760762615,0,0,0,52.0,3082.0
6287,569760762620,0,0,0,28.0,3049.0
6288,569760762623,0,0,0,52.0,3071.0
6289,569760762719,0,0,0,48.0,3070.0
6290,569760762723,0,1,0,31.0,3069.0
6291,569760762814,0,0,0,49.0,3069.0
6292,569760763016,0,0,0,34.0,3107.0
6293,569760763114,0,0,0,54.0,3104.0
6294,569760763115,0,0,0,59.0,3103.0
6295,569760763116,0,0,0,41.0,3100.0
6296,569760763121,0,0,0,43.0,3098.0
6297,569760763215,0,1,0,42.0,3082.0
6298,569760763316,0,0,0,50.0,3054.0
6299,569760763320,0,0,0,42.0,3351.0
6300,569760772516,0,0,0,44.0,3089.0
6301,569760772517,0,0,0,49.0,3055.0
6302,569760773114,1,0,0,55.0,2999.0
6303,569760773315,0,0,0,39.0,3021.0
6304,569760773320,0,1,1,,
6305,569760773416,0,1,0,42.0,3005.0
6306,569760773419,0,1,0,42.0,3006.0
6307,569761692716,0,0,0,33.0,2518.0
6308,569761692717,0,0,0,34.0,2543.0
6309,569761692722,1,0,0,42.0,1430.0
6310,569761693122,0,0,1,,
6311,569761693423,0,0,0,45.0,2006.0
6312,569761702514,0,0,0,57.0,3163.0
6313,569761702520,0,0,0,31.0,2729.0
6314,569761703423,0,0,0,46.0,3436.0
6315,569761712620,1,0,0,43.0,2727.0
6316,569761712817,0,0,0,49.0,2875.0
6317,569761713120,0,0,0,52.0,2357.0
6318,569761713222,0,1,0,43.0,3343.0
6319,569761723318,0,0,0,53.0,2047.0
6320,569761742722,0,0,0,41.0,2887.0
6321,569761752620,0,0,0,37.0,3229.0
6322,569761753019,0,0,0,30.0,1467.0
6323,569761753022,1,0,0,29.0,1626.0
6324,569761753123,0,0,0,40.0,3155.0
6325,569761753223,0,0,0,55.0,1717.0
6326,569761753316,0,0,0,45.0,1377.0
6327,569761753322,0,1,0,34.0,1787.0
6328,569761762620,0,1,0,41.0,3223.0
6329,569761763222,1,0,0,50.0,3190.0
6330,569761763321,0,0,0,56.0,1563.0
6331,569761763322,1,0,0,27.0,1487.0
6332,569761763323,0,0,0,53.0,1719.0
6333,569761763419,0,0,0,31.0,1537.0
6334,569761772621,0,0,0,36.0,2097.0
6335,569761772622,0,1,0,49.0,3161.0
6336,569761772822,0,0,0,39.0,972.0
6337,569762682521,0,1,0,50.0,3153.0
6338,569762682622,0,0,0,51.0,1315.0
6339,569762682720,0,0,0,48.0,2518.0
6340,569762683022,0,0,0,41.0,1151.0
6341,569762692514,1,0,0,52.0,3245.0
6342,569762692621,0,1,0,38.0,2610.0
6343,569762692717,0,1,1,,
6344,569762693015,0,0,0,30.0,965.0
6345,569762693019,0,0,0,38.0,930.0
6346,569762693020,0,0,0,40.0,930.0
6347,569762702516,0,0,0,40.0,3257.0
6348,569762702715,0,0,0,29.0,2545.0
6349,569762702716,0,0,0,47.0,2204.0
6350,569762703022,0,0,0,44.0,3142.0
6351,569762703322,0,0,0,37.0,3174.0
6352,569762712717,1,0,0,32.0,676.0
6353,569762713119,0,1,0,33.0,796.0
6354,569762722915,0,0,0,80.0,962.0
6355,569762732514,0,0,0,32.0,1014.0
6356,569762732519,0,0,0,65.0,1005.0
6357,569762732622,0,0,1,,
6358,569762732623,0,0,0,33.0,746.0
6359,569762732722,1,0,0,36.0,1556.0
6360,569762733316,0,0,0,53.0,2902.0
6361,569762733416,0,1,0,35.0,1336.0
6362,569762743019,0,0,0,49.0,2203.0
6363,569762743114,0,0,0,40.0,3142.0
6364,569762743122,0,0,0,40.0,3142.0
6365,569762752817,0,1,0,48.0,2715.0
6366,569762753221,0,0,0,32.0,1686.0
6367,569762762515,0,0,0,41.0,1670.0
6368,569762762516,0,0,0,32.0,1312.0
6369,569762762522,0,0,0,44.0,2132.0
6370,569762762523,0,0,0,56.0,2420.0
6371,569762762616,1,0,0,36.0,3439.0
6372,569762762617,1,0,1,,
6373,569762762716,0,0,0,36.0,3153.0
6374,569762762722,0,0,1,,
6375,569762762817,0,0,0,39.0,2964.0
6376,569762763015,0,0,0,53.0,2203.0
6377,569762763016,0,0,0,51.0,3383.0
6378,569762763022,0,0,1,,
6379,569762763323,0,0,1,,
6380,569762763414,0,0,0,37.0,3113.0
6381,569762772620,1,0,0,40.0,1833.0
6382,569762772714,0,0,0,31.0,1574.0
6383,569762772721,0,0,0,46.0,2397.0
6384,569762773217,0,0,0,26.0,951.0
6385,569762773222,1,0,0,38.0,947.0
6386,569762773223,1,0,0,36.0,947.0
6387,569762773320,0,0,0,45.0,1832.0
6388,569762773420,0,1,0,40.0,1902.0
6389,569762773423,0,1,0,39.0,3414.0
6390,569763682523,0,1,1,,
6391,569763683014,0,0,0,43.0,319.0
6392,569763683019,0,0,0,33.0,356.0
6393,569763683020,0,0,1,,
6394,569763683115,0,0,0,50.0,285.0
6395,569763683214,0,0,0,47.0,290.0
6396,569763683314,0,0,0,49.0,291.0
6397,569763683422,0,1,0,52.0,382.0
6398,569763683423,0,1,1,,
6399,569763693019,0,0,0,37.0,403.0
6400,569763693119,1,0,0,47.0,419.0
6401,569763693314,0,0,0,39.0,474.0
6402,569763693317,0,0,0,32.0,466.0
6403,569763693319,0,0,0,34.0,465.0
6404,569763693417,0,0,0,24.0,402.0
6405,569763702523,0,0,0,33.0,2151.0
6406,569763702721,0,1,0,32.0,1396.0
6407,569763702821,0,0,0,59.0,3344.0
6408,569763703114,0,0,0,32.0,789.0
6409,569763703123,0,0,0,54.0,1557.0
6410,569763703314,0,1,0,43.0,2077.0
6411,569763703320,0,0,0,43.0,478.0
6412,569763703420,0,0,0,27.0,426.0
6413,569763712520,1,0,0,34.0,451.0
6414,569763712522,0,0,0,42.0,489.0
6415,569763712720,0,0,0,38.0,500.0
6416,569763712723,0,0,0,33.0,496.0
6417,569763713022,0,0,0,51.0,674.0
6418,569763713121,1,0,0,34.0,534.0
6419,569763713319,1,0,0,38.0,562.0
6420,569763713415,1,0,0,38.0,557.0
6421,569763713419,0,0,0,40.0,565.0
6422,569763713421,1,0,0,34.0,557.0
6423,569763722714,0,0,0,29.0,765.0
6424,569763723323,0,0,0,-4889.0,3159.0
6425,569763732519,0,0,0,48.0,629.0
6426,569763732520,1,0,0,33.0,605.0
6427,569763732523,0,0,0,41.0,732.0
6428,569763732619,0,0,0,31.0,625.0
6429,569763732623,1,0,0,25.0,608.0
6430,569763732719,0,0,0,26.0,599.0
6431,569763732723,0,0,0,49.0,605.0
6432,569763732816,0,0,0,41.0,606.0
6433,569763732817,0,0,0,42.0,607.0
6434,569763732819,0,0,0,36.0,607.0
6435,569763732820,0,0,0,33.0,607.0
6436,569763733014,0,0,0,65.0,794.0
6437,569763733016,0,1,0,32.0,780.0
6438,569763733017,1,0,0,46.0,787.0
6439,569763733020,0,0,0,65.0,2152.0
6440,569763733021,0,1,0,33.0,758.0
6441,569763733115,1,0,0,31.0,782.0
6442,569763733119,0,0,0,57.0,1781.0
6443,569763733121,0,0,0,33.0,774.0
6444,569763733123,0,0,0,39.0,773.0
6445,569763733214,0,0,0,31.0,773.0
6446,569763733215,0,0,0,50.0,769.0
6447,569763733223,0,0,1,,
6448,569763733315,0,0,0,32.0,774.0
6449,569763733317,0,0,0,33.0,765.0
6450,569763733321,0,0,0,67.0,670.0
6451,569763733414,0,0,0,62.0,3126.0
6452,569763733415,0,0,0,41.0,3126.0
6453,569763733419,0,0,0,52.0,2693.0
6454,569763733423,0,0,0,45.0,1283.0
6455,569763742514,0,1,0,27.0,753.0
6456,569763742614,0,0,0,34.0,746.0
6457,569763742619,0,0,0,37.0,2008.0
6458,569763742620,0,0,0,42.0,741.0
6459,569763742621,0,1,0,50.0,718.0
6460,569763742714,0,0,0,41.0,734.0
6461,569763742715,0,0,0,43.0,723.0
6462,569763742717,0,0,0,31.0,719.0
6463,569763742723,0,0,0,44.0,738.0
6464,569763742814,0,0,0,54.0,3281.0
6465,569763742815,0,1,0,49.0,710.0
6466,569763742816,0,1,0,51.0,710.0
6467,569763742820,0,0,0,36.0,704.0
6468,569763743015,0,0,0,38.0,689.0
6469,569763743017,1,0,0,36.0,685.0
6470,569763743019,0,1,0,45.0,1525.0
6471,569763743023,0,0,0,42.0,772.0
6472,569763743114,0,1,0,41.0,772.0
6473,569763743122,0,0,0,61.0,3573.0
6474,569763743123,1,0,0,38.0,2095.0
6475,569763743223,0,0,0,74.0,688.0
6476,569763743314,0,0,0,42.0,688.0
6477,569763743320,0,0,0,63.0,1927.0
